Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax,Total,Date,Time,Payment,COGS,Gross Margin Percentage,Gross Income,Rating
INV5769,A,Naypyitaw,Member,Male,Food and beverages,53.87201123532274,3,16.161603370596822,20.467143784508263,2020-10-27,08:02 AM,Credit Card,4.305540413911441,21.036352014932035,16.161603370596822,6.764412275087034
INV6688,C,Yangon,Normal,Female,Home and lifestyle,95.7993085139826,8,76.63944681118608,212.5801028350868,2020-01-29,10:12 AM,Credit Card,135.94065602390071,63.947967947573794,76.63944681118608,3.44371719749268
INV8605,C,Yangon,Normal,Male,Electronic accessories,14.565651900799121,2,2.9131303801598243,45.928055431927405,2020-12-25,01:53 AM,Ewallet,43.01492505176758,93.6571876323448,2.913130380159828,7.68130869432744
INV8598,A,Naypyitaw,Normal,Male,Sports and travel,178.99006889996627,7,125.2930482299764,559.1055087192971,2020-12-22,07:33 PM,Cash,433.81246048932064,77.59044647637684,125.29304822997642,5.806965808252846
INV4745,C,Mandalay,Member,Female,Electronic accessories,141.23923183496217,4,56.49569273398487,333.6555772466559,2020-03-17,09:11 AM,Ewallet,277.15988451267106,83.06766120914556,56.49569273398487,7.080758018383306
INV6436,C,Yangon,Normal,Male,Health and beauty,195.62144324878076,1,19.562144324878076,743.8150742591698,2020-05-06,09:46 AM,Cash,724.2529299342917,97.3700258300947,19.56214432487809,3.7834965918020917
INV6501,B,Mandalay,Normal,Male,Health and beauty,171.31860172818074,5,85.65930086409037,116.03007472583795,2020-09-21,09:09 AM,Ewallet,30.37077386174758,26.17491536871735,85.65930086409037,5.126475952360943
INV7858,A,Yangon,Member,Female,Food and beverages,59.146318766792525,5,29.573159383396263,991.7641958742694,2020-01-07,11:37 AM,Credit Card,962.1910364908731,97.01812593089967,29.573159383396273,5.262578799487948
INV8792,C,Naypyitaw,Normal,Female,Sports and travel,31.250531772054376,9,28.12547859484894,859.4071495796068,2020-06-21,11:15 AM,Cash,831.2816709847579,96.72733946784048,28.125478594848914,7.749776913651284
INV4076,B,Mandalay,Normal,Female,Health and beauty,95.47425059981767,5,47.73712529990883,729.4271020067699,2020-09-21,08:38 PM,Cash,681.6899767068611,93.45553172228227,47.737125299908826,9.155880450563403
INV7939,B,Mandalay,Normal,Male,Food and beverages,13.58101627180764,6,8.148609763084584,335.3117116032408,2020-04-06,03:45 PM,Cash,327.1631018401562,97.5698403959339,8.148609763084607,8.923368259600327
INV8725,A,Mandalay,Normal,Female,Food and beverages,183.29609425427807,7,128.30726597799466,35.24692630524023,2020-10-04,11:05 AM,Ewallet,-93.06033967275442,-264.02398571395133,128.30726597799466,4.234084698874252
INV4381,C,Naypyitaw,Member,Male,Food and beverages,49.581735024364974,7,34.70721451705548,325.0797206275609,2020-11-15,11:25 PM,Ewallet,290.3725061105054,89.32347596151067,34.70721451705549,3.5592420350545373
INV8195,C,Yangon,Normal,Female,Health and beauty,120.17044118815811,4,48.06817647526324,789.7795841118162,2020-04-11,07:24 AM,Cash,741.711407636553,93.91372258257086,48.06817647526327,6.11361175397975
INV1323,B,Naypyitaw,Member,Female,Electronic accessories,186.6007587071739,7,130.62053109502173,875.217486483528,2020-10-03,07:03 PM,Cash,744.5969553885062,85.07564884017201,130.62053109502176,9.872709168362901
INV8694,B,Mandalay,Normal,Male,Food and beverages,99.808471632434,4,39.92338865297361,668.4078772638246,2020-12-29,11:30 PM,Credit Card,628.484488610851,94.02709183853386,39.923388652973586,3.0011080321931507
INV6330,B,Naypyitaw,Member,Male,Electronic accessories,165.6604221832672,6,99.39625330996033,853.6401346548819,2020-06-23,10:38 PM,Ewallet,754.2438813449215,88.35618789759162,99.39625330996034,7.232554555300838
INV5902,A,Naypyitaw,Normal,Female,Sports and travel,133.09426425194266,8,106.47541140155414,169.86989954447108,2020-07-31,08:14 PM,Credit Card,63.39448814291694,37.31943582289609,106.47541140155414,9.422425605221903
INV3452,A,Naypyitaw,Normal,Male,Electronic accessories,68.59657701915833,6,41.157946211495,549.9065098449518,2020-03-02,11:47 AM,Ewallet,508.74856363345674,92.5154648154466,41.157946211495016,4.72604811537749
INV6430,A,Yangon,Normal,Male,Electronic accessories,161.1580175992619,4,64.46320703970477,100.42918324765284,2020-09-18,03:18 AM,Cash,35.965976207948074,35.81227591910008,64.46320703970477,9.794351209009378
INV4119,A,Yangon,Member,Male,Health and beauty,18.518878695229247,9,16.666990825706325,730.5489359002901,2020-07-11,05:52 PM,Credit Card,713.8819450745838,97.71856613477004,16.666990825706307,9.484956077776678
INV7704,B,Naypyitaw,Member,Female,Home and lifestyle,11.330915944330066,10,11.330915944330066,974.8958680085035,2020-07-30,12:40 PM,Ewallet,963.5649520641734,98.83773064219909,11.330915944330059,6.122237296779853
INV6362,B,Yangon,Normal,Male,Sports and travel,127.42304437464063,5,63.71152218732032,803.3526618117326,2020-05-06,01:06 PM,Cash,739.6411396244123,92.06929593739851,63.71152218732027,5.265310538914001
INV2626,C,Naypyitaw,Member,Male,Sports and travel,76.33387077824271,5,38.166935389121356,962.3652987588583,2020-03-04,11:12 AM,Credit Card,924.198363369737,96.03404908319695,38.16693538912136,9.348260633886722
INV6432,B,Yangon,Member,Male,Home and lifestyle,97.6312565826513,5,48.81562829132565,192.5148543660474,2020-11-10,06:07 PM,Ewallet,143.69922607472174,74.64318872843562,48.81562829132565,6.424302303192606
INV1272,A,Naypyitaw,Normal,Female,Sports and travel,77.09261729179273,4,30.837046916717096,487.59041815032595,2020-06-09,12:02 AM,Cash,456.75337123360885,93.67562491615455,30.8370469167171,5.450963191315642
INV3993,B,Yangon,Normal,Female,Home and lifestyle,62.57076656077705,6,37.54245993646623,130.30636285270475,2020-05-29,03:03 AM,Cash,92.76390291623852,71.189081550144,37.54245993646623,4.3661793829728435
INV6591,C,Naypyitaw,Member,Male,Food and beverages,50.09183454148631,5,25.045917270743157,957.6386449660663,2020-09-04,12:32 PM,Cash,932.5927276953231,97.38461710976266,25.04591727074319,5.4822619619287885
INV8651,A,Naypyitaw,Member,Male,Electronic accessories,182.38534824180573,5,91.19267412090288,428.55981559995894,2020-09-17,10:47 PM,Credit Card,337.36714147905604,78.72113277974081,91.1926741209029,3.972460955887769
INV5168,C,Mandalay,Member,Male,Food and beverages,73.74987275147818,1,7.374987275147818,259.20284534605355,2020-07-07,06:15 AM,Ewallet,251.82785807090573,97.15474293297139,7.3749872751478165,6.8170560991277025
INV4674,B,Mandalay,Normal,Female,Electronic accessories,156.8660632258163,8,125.49285058065306,402.83733286449706,2020-12-20,05:23 AM,Credit Card,277.344482283844,68.84776053691498,125.49285058065306,4.820795291002779
INV2790,A,Naypyitaw,Member,Male,Health and beauty,126.88616247841283,7,88.82031373488898,731.5417893067764,2020-11-12,07:41 AM,Credit Card,642.7214755718875,87.85847711870886,88.82031373488894,5.09828132922723
INV9219,B,Yangon,Member,Female,Electronic accessories,195.22983840899786,7,136.6608868862985,176.67347411207817,2020-05-18,01:56 PM,Ewallet,40.01258722577967,22.64776159911616,136.6608868862985,3.929919953170957
INV6500,A,Yangon,Member,Male,Food and beverages,19.886657846873987,3,5.965997354062196,70.89371860213231,2020-05-02,09:11 PM,Cash,64.92772124807011,91.58458961992896,5.965997354062196,6.230474068883936
INV9222,A,Mandalay,Normal,Female,Food and beverages,101.15027603944887,10,101.15027603944887,830.6610741861911,2020-04-10,04:41 PM,Credit Card,729.5107981467422,87.82291849433935,101.15027603944884,6.826258228807921
INV8372,B,Yangon,Normal,Male,Health and beauty,104.20339138999907,1,10.420339138999907,755.2642071972805,2020-03-08,01:28 PM,Ewallet,744.8438680582806,98.620305445472,10.420339138999907,3.339078624815007
INV6169,A,Mandalay,Member,Male,Home and lifestyle,132.52610329449487,5,66.26305164724744,507.87473196622216,2020-07-10,10:23 PM,Cash,441.6116803189747,86.95287489678567,66.26305164724744,3.8454022938946606
INV3754,A,Naypyitaw,Member,Female,Food and beverages,188.47073865253773,4,75.38829546101509,449.37165395868715,2020-09-20,07:54 AM,Credit Card,373.98335849767204,83.22362018233889,75.3882954610151,8.1869948611511
INV7052,C,Naypyitaw,Normal,Male,Food and beverages,63.3430128358626,9,57.00871155227634,130.42858994472394,2020-06-05,04:05 AM,Cash,73.4198783924476,56.2912459787867,57.00871155227634,5.556685400399811
INV6179,B,Mandalay,Member,Female,Home and lifestyle,104.51776037345034,7,73.16243226141525,696.5154656697924,2020-01-27,01:39 PM,Cash,623.3530334083772,89.49593571607778,73.16243226141523,9.10260915344108
INV9653,A,Mandalay,Normal,Female,Electronic accessories,157.08037767822162,5,78.54018883911081,719.2842575145153,2020-10-11,05:19 PM,Cash,640.7440686754045,89.08078579246178,78.54018883911078,4.530342355528455
INV8695,C,Mandalay,Member,Male,Sports and travel,150.61855687441528,5,75.30927843720764,508.92971620200103,2020-08-01,09:38 AM,Credit Card,433.6204377647934,85.20242068016395,75.30927843720764,5.455256138916037
INV6642,A,Naypyitaw,Normal,Male,Health and beauty,138.3109359317443,5,69.15546796587215,334.8396430390983,2020-11-23,04:16 AM,Credit Card,265.68417507322613,79.34669045212276,69.15546796587216,8.171819572469223
INV5688,C,Naypyitaw,Member,Female,Home and lifestyle,28.759928591455022,4,11.50397143658201,137.4585819247726,2020-10-17,04:21 PM,Credit Card,125.9546104881906,91.6309543751311,11.503971436582006,6.309469672013258
INV3182,B,Mandalay,Normal,Male,Food and beverages,178.4757947097208,10,178.4757947097208,380.2180965819177,2020-01-09,06:48 AM,Cash,201.7423018721969,53.0596264843306,178.4757947097208,5.057519513630024
INV2776,B,Mandalay,Member,Female,Electronic accessories,125.70236475787891,1,12.570236475787892,768.1519846435166,2020-04-18,10:11 AM,Ewallet,755.5817481677287,98.36357430208015,12.570236475787851,9.144341372778833
INV5766,C,Mandalay,Normal,Male,Food and beverages,172.22743359561844,9,155.0046902360566,460.85091537695524,2020-06-20,10:52 AM,Ewallet,305.84622514089864,66.36554576239264,155.0046902360566,5.644508502901966
INV2372,C,Naypyitaw,Member,Male,Food and beverages,71.99127389053581,9,64.79214650148224,506.48781056902385,2020-06-09,01:58 AM,Ewallet,441.6956640675416,87.20756054747099,64.79214650148225,4.388121576095227
INV2922,A,Mandalay,Normal,Female,Electronic accessories,174.92120646127037,8,139.9369651690163,107.87482707812752,2020-01-01,06:07 AM,Cash,-32.06213809088878,-29.721612501559814,139.9369651690163,9.94781960155128
INV2546,A,Mandalay,Member,Male,Home and lifestyle,60.569802087096434,1,6.056980208709644,420.58226092166444,2020-10-10,10:43 PM,Credit Card,414.5252807129548,98.55985837456949,6.0569802087096605,8.578229325435343
INV8019,C,Mandalay,Normal,Female,Food and beverages,188.65658230733703,6,113.19394938440223,962.2415164173918,2020-06-12,08:33 PM,Credit Card,849.0475670329896,88.23643051633806,113.19394938440223,9.198892533601533
INV5821,C,Naypyitaw,Member,Female,Home and lifestyle,120.61334710760349,5,60.306673553801744,134.46642225104662,2020-04-25,05:10 PM,Ewallet,74.15974869724488,55.1511280331307,60.306673553801744,7.972797674385364
INV2904,A,Yangon,Normal,Male,Health and beauty,36.207384009036176,8,28.96590720722894,842.654533955709,2020-09-26,07:00 AM,Ewallet,813.68862674848,96.56254063319957,28.965907207228952,6.443001919134803
INV2023,A,Mandalay,Member,Male,Home and lifestyle,191.21218786000236,1,19.121218786000238,604.351250670608,2020-08-22,09:27 AM,Ewallet,585.2300318846078,96.83607525180386,19.121218786000213,5.701714217723352
INV5657,A,Mandalay,Member,Female,Food and beverages,42.22626720519729,7,29.558387043638103,852.3118999055666,2020-06-30,02:00 AM,Credit Card,822.7535128619286,96.53197531949125,29.55838704363805,7.593167487723322
INV4359,B,Yangon,Member,Female,Home and lifestyle,22.725758236543566,8,18.180606589234852,32.703132727886086,2020-07-03,04:23 PM,Cash,14.522526138651234,44.40714062316061,18.180606589234852,5.003353782848936
INV8253,B,Mandalay,Normal,Female,Food and beverages,132.17034153156732,6,79.30220491894039,512.5635382095586,2020-02-16,10:06 PM,Credit Card,433.2613332906182,84.52831717293981,79.30220491894039,4.709510447490812
INV9157,C,Mandalay,Member,Female,Food and beverages,15.483741379320582,2,3.0967482758641167,986.3263601989661,2020-10-17,11:43 AM,Ewallet,983.229611923102,99.68603208827965,3.0967482758641154,7.489498952705049
INV9832,A,Yangon,Member,Female,Health and beauty,83.35640807553585,7,58.349485652875096,436.50250857353757,2020-04-04,11:44 PM,Ewallet,378.15302292066247,86.63249706317669,58.3494856528751,4.986368320397413
INV3254,B,Naypyitaw,Member,Male,Health and beauty,66.3565101050628,8,53.08520808405024,309.68815184297534,2020-11-29,12:47 AM,Ewallet,256.6029437589251,82.85849562918808,53.08520808405024,3.112277430548017
INV2874,C,Mandalay,Member,Male,Home and lifestyle,83.313447016731,3,24.994034105019303,913.9681274217396,2020-07-05,02:01 AM,Credit Card,888.9740933167203,97.26532760222982,24.994034105019296,8.915415769322731
INV9369,B,Naypyitaw,Member,Male,Sports and travel,58.35378947930271,10,58.35378947930272,652.7189229560279,2020-09-01,07:25 PM,Cash,594.3651334767252,91.0598900342845,58.35378947930269,4.051773217304313
INV5357,A,Mandalay,Member,Male,Home and lifestyle,179.55300255757678,7,125.68710179030376,850.8800705219614,2020-08-20,03:22 PM,Credit Card,725.1929687316576,85.2285761360937,125.68710179030381,8.31824448092592
INV1527,A,Naypyitaw,Member,Female,Food and beverages,42.170181043272116,5,21.08509052163606,493.8648574923339,2020-03-23,12:13 AM,Credit Card,472.77976697069784,95.73059508046423,21.08509052163606,9.020707839272085
INV3407,B,Mandalay,Normal,Male,Food and beverages,52.66777862292562,4,21.06711144917025,771.7973242922869,2020-12-03,05:32 AM,Credit Card,750.7302128431166,97.27038293784082,21.067111449170284,8.93685711769946
INV8548,A,Naypyitaw,Member,Female,Electronic accessories,178.45074270222923,6,107.07044562133754,344.29014009194793,2020-03-12,04:54 PM,Credit Card,237.2196944706104,68.90110021950011,107.07044562133754,3.7568919531163707
INV9974,A,Yangon,Normal,Female,Electronic accessories,145.48540684705043,9,130.93686616234538,456.96557891202735,2020-03-19,10:41 AM,Credit Card,326.028712749682,71.34644879071894,130.93686616234538,8.252794283752833
INV9135,B,Naypyitaw,Member,Female,Food and beverages,138.27521712358717,4,55.31008684943487,600.4095932394754,2020-12-11,09:43 PM,Credit Card,545.0995063900405,90.78794085367416,55.310086849434924,4.463063042874232
INV6386,C,Naypyitaw,Member,Male,Food and beverages,187.30186646054096,4,74.92074658421639,570.4059047383862,2020-03-13,03:41 AM,Ewallet,495.4851581541698,86.8653627247112,74.92074658421637,3.775677873275524
INV9819,A,Yangon,Normal,Female,Electronic accessories,71.61366714093775,2,14.32273342818755,309.7045522426288,2020-03-31,09:45 AM,Credit Card,295.3818188144412,95.37535585948802,14.322733428187576,8.380721159211706
INV2147,A,Mandalay,Member,Male,Electronic accessories,62.825511859100615,2,12.565102371820124,450.88827466113196,2020-07-23,11:13 AM,Cash,438.32317228931186,97.21325590441147,12.565102371820103,4.624081844937254
INV8946,C,Yangon,Member,Female,Health and beauty,110.48900716078192,4,44.195602864312775,751.4007767153194,2020-12-17,05:42 PM,Cash,707.2051738510065,94.118238331146,44.19560286431283,6.847176221011777
INV2553,C,Mandalay,Normal,Female,Electronic accessories,177.16260210575507,9,159.44634189517956,875.0722174265205,2020-02-21,09:12 PM,Credit Card,715.625875531341,81.77906477660876,159.44634189517956,9.22768799407884
INV8687,C,Naypyitaw,Normal,Male,Health and beauty,158.17369035950378,5,79.08684517975189,613.2642850644625,2020-06-26,05:39 AM,Cash,534.1774398847106,87.10395385711418,79.08684517975189,9.066092230397976
INV1034,B,Yangon,Normal,Female,Health and beauty,57.93670791942819,1,5.793670791942819,394.4469626123004,2020-08-22,01:38 AM,Credit Card,388.6532918203576,98.53119142974936,5.793670791942816,3.354914681308716
INV5376,B,Yangon,Member,Female,Electronic accessories,6.877165221195542,4,2.750866088478217,679.7282919517567,2020-05-02,02:55 PM,Credit Card,676.9774258632784,99.59529916276114,2.750866088478233,3.507521019638644
INV3529,C,Naypyitaw,Member,Female,Electronic accessories,97.83808719857106,4,39.135234879428424,45.20298864523575,2020-05-29,04:47 PM,Cash,6.067753765807325,13.423346437176,39.135234879428424,4.610221982386466
INV1663,A,Yangon,Normal,Male,Sports and travel,76.36012303720071,4,30.544049214880285,353.8271049837854,2020-10-28,02:47 AM,Credit Card,323.2830557689051,91.36752137282417,30.54404921488026,9.539049111578079
INV5565,A,Naypyitaw,Normal,Female,Food and beverages,89.25352291464691,1,8.92535229146469,411.2951193951678,2020-07-03,03:35 PM,Cash,402.3697671037031,97.8299396538938,8.925352291464662,3.7858541875068212
INV2759,A,Naypyitaw,Member,Male,Health and beauty,199.84317089751235,9,179.85885380776114,910.8014354826234,2020-05-04,11:21 AM,Ewallet,730.9425816748624,80.25268222019699,179.85885380776108,9.709673811718456
INV6395,B,Naypyitaw,Normal,Male,Electronic accessories,20.695189258050675,9,18.62567033224561,128.2863103997869,2020-08-22,01:57 AM,Ewallet,109.66064006754131,85.48117077013032,18.625670332245605,9.016973445652404
INV4842,B,Yangon,Member,Female,Home and lifestyle,111.09260918603037,10,111.09260918603039,120.37615373189449,2020-08-24,04:39 PM,Cash,9.283544545864103,7.712112622023713,111.09260918603039,4.46500555656578
INV1541,C,Yangon,Normal,Female,Food and beverages,104.84904725997633,2,20.969809451995268,535.6520318385681,2020-03-20,03:40 AM,Cash,514.6822223865728,96.08518063862866,20.969809451995275,6.508940026882772
INV6501,C,Naypyitaw,Normal,Female,Sports and travel,67.72425846186488,7,47.40698092330541,461.2457092588897,2020-02-04,05:47 AM,Cash,413.8387283355843,89.72196814589843,47.40698092330541,6.707182237876304
INV5888,C,Yangon,Normal,Male,Electronic accessories,162.51377726521332,2,32.50275545304267,76.87381188131465,2020-01-21,05:00 AM,Ewallet,44.371056428271984,57.719339450444295,32.50275545304267,9.311351600156776
INV5254,B,Yangon,Normal,Female,Home and lifestyle,84.56676232271141,3,25.370028696813424,544.468561093291,2020-10-06,01:26 AM,Credit Card,519.0985323964776,95.34040521166723,25.370028696813392,6.170819273855231
INV5069,A,Mandalay,Normal,Male,Food and beverages,54.357781556766405,6,32.61466893405984,212.99449025151932,2020-03-05,08:11 AM,Credit Card,180.3798213174595,84.68755276460622,32.614668934059836,9.495908401659042
INV9995,A,Yangon,Normal,Male,Electronic accessories,74.3617163446818,3,22.308514903404543,234.5575943153032,2020-02-18,11:35 AM,Ewallet,212.24907941189866,90.48910994823028,22.30851490340453,3.0521347993590537
INV4889,C,Mandalay,Member,Female,Health and beauty,91.64911358553228,7,64.1543795098726,465.98494185936164,2020-03-06,11:44 AM,Ewallet,401.830562349489,86.23252089351098,64.15437950987263,7.035709333374871
INV7019,A,Naypyitaw,Member,Male,Food and beverages,118.56289239236719,5,59.281446196183595,567.0144554146818,2020-08-28,08:38 PM,Credit Card,507.73300921849824,89.54498502990924,59.281446196183595,3.337623858559314
INV5349,C,Mandalay,Member,Male,Health and beauty,100.84377611585836,5,50.42188805792918,961.2506965882429,2020-03-14,09:45 PM,Ewallet,910.8288085303137,94.75455380819061,50.42188805792921,7.05603460571304
INV7137,B,Mandalay,Member,Female,Sports and travel,99.747443540308,2,19.9494887080616,888.9518091810315,2020-08-17,05:40 AM,Credit Card,869.0023204729699,97.75584137384898,19.949488708061608,7.055452298931251
INV9843,C,Naypyitaw,Normal,Female,Home and lifestyle,176.24399062462993,4,70.49759624985198,742.4077590007051,2020-10-10,09:23 PM,Credit Card,671.9101627508531,90.50419457566781,70.497596249852,5.774154353476769
INV6370,A,Yangon,Member,Female,Sports and travel,188.86125862968322,7,132.20288104077827,128.42300326980805,2020-02-16,11:58 AM,Cash,-3.7798777709702165,-2.94330273761699,132.20288104077827,7.25643993111088
INV4691,A,Yangon,Normal,Female,Home and lifestyle,32.13470408962134,6,19.280822453772803,128.8993719148135,2020-04-02,04:55 PM,Cash,109.61854946104071,85.0419577943987,19.2808224537728,5.034923308921538
INV9962,A,Naypyitaw,Member,Female,Electronic accessories,185.60998837865472,7,129.9269918650583,836.52709703735,2020-12-06,06:42 PM,Credit Card,706.6001051722917,84.4682865235079,129.9269918650583,3.602884083399146
INV3882,C,Yangon,Normal,Male,Electronic accessories,109.81814136863382,8,87.85451309490706,948.7478815852102,2020-10-28,03:50 AM,Credit Card,860.8933684903031,90.73995159302851,87.85451309490702,8.582639010121312
INV3097,B,Yangon,Member,Male,Sports and travel,81.97219253089865,8,65.57775402471893,887.7547837842495,2020-04-03,04:26 AM,Cash,822.1770297595306,92.61307793294232,65.57775402471896,6.984568524136527
INV1095,C,Naypyitaw,Member,Male,Health and beauty,93.86618585676942,7,65.7063300997386,585.5003443466208,2020-05-01,06:32 AM,Credit Card,519.7940142468822,88.77774697586857,65.70633009973858,8.832556616740177
INV9325,B,Naypyitaw,Member,Male,Electronic accessories,190.49962958863355,2,38.099925917726715,805.379961313479,2020-04-08,12:31 AM,Ewallet,767.2800353957523,95.26932283544896,38.09992591772675,7.708035435836652
INV5206,C,Yangon,Member,Male,Food and beverages,131.7593364865401,4,52.70373459461604,372.6350723246706,2020-05-28,03:45 PM,Cash,319.93133773005457,85.85647500493562,52.70373459461604,7.355568476688916
INV9833,B,Mandalay,Member,Male,Sports and travel,146.40282086168176,8,117.12225668934542,104.98290300836534,2020-11-17,10:56 PM,Ewallet,-12.13935368098008,-11.563172033843244,117.12225668934542,7.1285807300486415
INV1476,B,Naypyitaw,Member,Male,Home and lifestyle,185.06559147375106,10,185.06559147375106,780.1253049779118,2020-12-07,02:45 PM,Ewallet,595.0597135041608,76.27745308441303,185.06559147375106,3.493040311180117
INV5297,A,Mandalay,Normal,Male,Food and beverages,115.47725915293583,5,57.73862957646792,291.78535154096437,2020-01-02,03:48 AM,Ewallet,234.04672196449644,80.21195057546888,57.73862957646793,4.62963097586511
INV1183,C,Mandalay,Normal,Female,Sports and travel,44.05231230562104,9,39.647081075058935,477.5811389629238,2020-06-05,09:15 PM,Ewallet,437.9340578878648,91.69835702449362,39.64708107505896,6.371580901496175
INV3376,A,Yangon,Normal,Male,Home and lifestyle,95.31192272880868,10,95.31192272880868,683.4830712680771,2020-08-01,09:53 PM,Credit Card,588.1711485392684,86.05496950319854,95.31192272880867,9.918417339513983
INV5489,C,Yangon,Member,Female,Electronic accessories,133.79156388859212,1,13.379156388859213,284.6326222248038,2020-04-01,03:10 AM,Cash,271.2534658359446,95.29950000661123,13.3791563888592,7.924014807303756
INV2926,B,Naypyitaw,Member,Female,Sports and travel,138.89194765660682,8,111.11355812528546,894.8429927568585,2020-03-13,12:25 AM,Ewallet,783.729434631573,87.58289900857763,111.11355812528552,8.618939385891247
INV3583,B,Naypyitaw,Member,Female,Health and beauty,165.87121295539572,4,66.34848518215829,699.740051846124,2020-09-12,12:18 AM,Ewallet,633.3915666639657,90.51812383654315,66.34848518215824,9.461060079193292
INV4461,C,Mandalay,Member,Female,Home and lifestyle,196.21652098839513,4,78.48660839535806,289.7049827190778,2020-12-24,08:34 PM,Cash,211.21837432371973,72.90809165285734,78.48660839535808,5.087746490231869
INV5989,C,Naypyitaw,Member,Female,Health and beauty,18.333058344995322,6,10.999835006997195,853.8776111352032,2020-03-14,06:53 AM,Cash,842.877776128206,98.71177849570581,10.99983500699716,6.997652085489271
INV6374,A,Mandalay,Normal,Male,Sports and travel,199.96626288911614,6,119.97975773346968,384.7946714244344,2020-04-07,05:03 AM,Ewallet,264.8149136909647,68.8197975067253,119.97975773346968,8.817735240833837
INV8624,C,Naypyitaw,Normal,Male,Health and beauty,190.80391807517512,8,152.6431344601401,967.937036747977,2020-05-07,12:04 AM,Ewallet,815.2939022878369,84.23005539978278,152.64313446014012,4.35615522708388
INV9061,C,Mandalay,Member,Male,Health and beauty,77.91324528024532,10,77.91324528024532,553.6048646074463,2020-12-09,05:17 AM,Ewallet,475.691619327201,85.92619930543918,77.91324528024529,5.372111644243402
INV6214,A,Naypyitaw,Normal,Female,Home and lifestyle,128.23105375950297,3,38.469316127850895,636.2899795507146,2020-06-19,04:43 AM,Credit Card,597.8206634228637,93.95412196259728,38.4693161278509,3.177725952226714
INV7589,A,Yangon,Member,Male,Home and lifestyle,87.62198854053047,6,52.57319312431828,750.8206858489949,2020-04-01,05:16 AM,Credit Card,698.2474927246766,92.99790294604485,52.57319312431832,4.314796252230114
INV2236,B,Naypyitaw,Member,Male,Health and beauty,123.80353477124333,8,99.04282781699467,992.3357729413623,2020-10-20,12:14 PM,Ewallet,893.2929451243676,90.01922227156804,99.04282781699465,8.459684334372763
INV3331,A,Yangon,Normal,Female,Sports and travel,174.57790679629449,7,122.20453475740615,597.0513918034584,2020-02-20,10:08 PM,Credit Card,474.84685704605226,79.53199064015676,122.20453475740612,4.3496970816324545
INV7891,A,Naypyitaw,Normal,Male,Health and beauty,53.823552601618054,7,37.676486821132634,391.3413234814583,2020-02-09,03:14 PM,Cash,353.66483666032565,90.37247421612562,37.67648682113264,8.492312229415155
INV2103,A,Naypyitaw,Member,Male,Food and beverages,54.154461952065965,5,27.077230976032986,220.59947504724005,2020-11-04,10:27 PM,Cash,193.52224407120707,87.72561404770589,27.07723097603298,3.668213875291516
INV6253,B,Naypyitaw,Normal,Female,Health and beauty,134.74346066753364,3,40.423038200260095,464.5675984295126,2020-08-30,10:28 PM,Cash,424.14456022925253,91.29878227906734,40.423038200260066,4.879693977599051
INV4004,A,Yangon,Normal,Male,Electronic accessories,162.94287210106842,4,65.17714884042736,890.7911804953402,2020-12-07,06:09 AM,Credit Card,825.6140316549129,92.68322921605663,65.17714884042732,8.893843368640212
INV5621,B,Naypyitaw,Normal,Female,Electronic accessories,112.81635040964329,8,90.25308032771464,432.5600358196983,2020-07-04,04:25 AM,Cash,342.3069554919837,79.13513203856532,90.25308032771466,6.301860068491561
INV8547,C,Mandalay,Member,Male,Sports and travel,122.42550509198159,6,73.45530305518896,446.42194439618237,2020-07-31,09:30 PM,Ewallet,372.9666413409934,83.54576785992398,73.45530305518895,6.567393972229544
INV6243,C,Naypyitaw,Member,Female,Food and beverages,44.121181262089706,7,30.884826883462797,399.1522245619937,2020-10-18,12:22 PM,Cash,368.2673976785309,92.26239389812896,30.88482688346278,5.757117819344599
INV3127,A,Naypyitaw,Normal,Male,Sports and travel,198.81530147320981,1,19.881530147320984,198.49653218782097,2020-03-08,04:49 PM,Credit Card,178.6150020405,89.98394081337969,19.881530147320973,7.532754700010493
INV3972,B,Yangon,Member,Female,Health and beauty,105.70475064877915,2,21.140950129755833,762.4030740387723,2020-04-12,12:11 AM,Ewallet,741.2621239090164,97.2270638918383,21.14095012975588,3.2296094811662193
INV2281,C,Yangon,Member,Female,Health and beauty,42.376892228493446,2,8.47537844569869,66.58986686823434,2020-07-24,10:29 PM,Credit Card,58.11448842253565,87.27227002500325,8.475378445698688,6.051085100221183
INV3161,A,Yangon,Normal,Female,Home and lifestyle,159.32790841661378,10,159.3279084166138,777.2328423400058,2020-04-05,11:32 AM,Ewallet,617.904933923392,79.50062069727689,159.3279084166138,4.245720808747593
INV1997,A,Mandalay,Normal,Female,Sports and travel,14.88847482545139,10,14.888474825451391,739.1875245027815,2020-04-11,11:42 AM,Cash,724.2990496773301,97.98583250772987,14.88847482545134,7.342794187047113
INV7935,A,Mandalay,Normal,Male,Health and beauty,123.66691251935367,1,12.366691251935368,78.94342421018565,2020-12-27,04:14 PM,Cash,66.57673295825029,84.33474177784683,12.366691251935364,4.519239067294215
INV9139,A,Naypyitaw,Normal,Female,Food and beverages,197.6972067324742,7,138.38804471273195,196.46222968245758,2020-08-03,05:29 AM,Credit Card,58.07418496972562,29.5599744864909,138.38804471273195,5.767190196499377
